語句,読み,意味,語源等解説,関連語,関連分野,難易度
method to one's madness,メソッド トゥ ワンズ マッドネス,狂気にも筋が通る,madness(狂気)にmethod(方法)がある。一見無謀に見えても理由があること。,"hidden logic(ヒドゥン ロジック): 隠れた論理, underlying reason(アンダーライング リーズン): 根底にある理由",人・社会,上級
mind over matter,マインド オーバー マター,精神力で克服する,mind(精神)がmatter(物質)をover(超える)。意志の力で困難を乗り越えること。,"willpower prevails(ウィルパワー プリベイルズ): 意志力が勝る, mental strength(メンタル ストレングス): 精神力",人・社会,上級
miss the boat,ミス ザ ボート,機会を逃す,boat(船)をmiss(乗り損なう)。好機を失うことの比喩。,"lose opportunity(ルーズ オポチュニティ): 機会を失う, be too late(ビー トゥー レイト): 遅すぎる",時間・数量,上級
money doesn't grow on trees,マニー ダズント グロー オン ツリーズ,金は木に生えない,money(お金)はtrees(木)にgrow(生えない)。お金は簡単に得られないという意味。,"money is limited(マニー イズ リミティッド): お金は限られている, must work for money(マスト ワーク フォー マニー): お金のために働かなければならない",日常生活,上級
more than meets the eye,モア ザン ミーツ ジ アイ,見かけ以上のものがある,eye(目)がmeets(見る)よりmore(もっと)ある。表面的には分からない深い意味がある。,"hidden depth(ヒドゥン デプス): 隠れた深さ, not obvious(ノット オブビアス): 明白でない",人・社会,上級
move heaven and earth,ムーブ ヘブン アンド アース,あらゆる努力をする,heaven(天)とearth(地)をmove(動かす)。不可能を可能にするほど努力すること。,"make every effort(メイク エブリ エフォート): あらゆる努力をする, do everything possible(ドゥー エブリシング ポッシブル): 可能な全てをする",人・社会,上級
much ado about nothing,マッチ アドゥー アバウト ナッシング,空騒ぎ,nothing(何もないこと)についてmuch ado(大騒ぎ)。大したことのないことで騒ぐこと。,"unnecessary fuss(アンネセサリー ファス): 不必要な大騒ぎ, overreaction(オーバーリアクション): 過剰反応",人・社会,上級
necessity is the mother of invention,ネセシティ イズ ザ マザー オブ インベンション,必要は発明の母,necessity(必要性)がinvention(発明)のmother(母)。必要に迫られて新しいものが生まれること。,"need drives innovation(ニード ドライブズ イノベイション): 必要が革新を促す, pressure creates solutions(プレッシャー クリエイツ ソリューションズ): 圧力が解決策を生む",科学・技術,上級
nip in the bud,ニップ イン ザ バッド,芽のうちに摘む,bud(芽)の段階でnip(摘む)。問題が大きくなる前に対処すること。,"stop early(ストップ アーリー): 早期に止める, prevent from developing(プリベント フロム ディベロッピング): 発展を防ぐ",人・社会,上級
no love lost between,ノー ラブ ロスト ビトウィーン,仲が悪い,間にlost(失われた)love(愛)がない。互いに嫌い合っている状態。,"mutual dislike(ミューチュアル ディスライク): 相互の嫌悪, hostile relationship(ホスタイル リレイションシップ): 敵対的な関係",人・社会,上級
no pain no gain,ノー ペイン ノー ゲイン,苦労なくして得るものなし,努力なしに成功はない。pain(痛み)なしにgain(利益)なし。努力なしに成功はないという意味。,"effort required(エフォート リクワイアード): 努力が必要, must work hard(マスト ワーク ハード): 懸命に働かなければならない",人・社会,上級
not rocket science,ノット ロケット サイエンス,難しくない,rocket science(ロケット科学)ではない。複雑ではないという意味。,"easy to understand(イージー トゥ アンダースタンド): 理解しやすい, simple(シンプル): 簡単な",学校・学習,上級
off the beaten track,オフ ザ ビートゥン トラック,人里離れた,beaten(踏み固められた)track(道)から外れて。一般的でない場所や方法。,"remote location(リモート ロケイション): 辺鄙な場所, unusual(アンユージュアル): 普通でない",場所・移動,上級
off the hook,オフ ザ フック,責任を免れる,hook(釣り針)から外れる。困難な状況から逃れること。,"free from obligation(フリー フロム オブリゲイション): 義務から解放される, avoid responsibility(アボイド リスポンシビリティ): 責任を避ける",人・社会,上級
off the record,オフ ザ レコード,非公式に,record(記録)の外で。公式記録に残さないこと。,"unofficial(アンオフィシャル): 非公式の, confidential(コンフィデンシャル): 機密の",言語基本,上級
old habits die hard,オールド ハビッツ ダイ ハード,古い習慣は直らない,old(古い)habits(習慣)はhard(なかなか)die(死なない)。長年の癖は変えにくい。,"difficult to change(ディフィカルト トゥ チェンジ): 変えるのが難しい, ingrained behavior(イングレインド ビヘイビア): 染み付いた行動",人・社会,上級
on a shoestring,オン ア シューストリング,わずかな予算で,shoestring(靴ひも)の上で。非常に少ない資金で。,"with little money(ウィズ リトル マニー): わずかなお金で, on tight budget(オン タイト バジェット): 厳しい予算で",日常生活,上級
on cloud nine,オン クラウド ナイン,有頂天で,cloud(雲)nine(9番)に乗って。最高に幸せな状態。,"extremely happy(エクストリームリ ハッピー): 非常に幸せな, euphoric(ユーフォリック): 陶酔した",人・社会,上級
on pins and needles,オン ピンズ アンド ニードルズ,はらはらして,pins(ピン)とneedles(針)の上に。非常に緊張している状態。,"very nervous(ベリ ナーバス): とても緊張して, anxious(アングシャス): 不安な",人・社会,上級
on tenterhooks,オン テンターフックス,気をもんで,tenterhooks(布の張り枠の鉤)の上に。焦って結果を待つこと。,"in suspense(イン サスペンス): 気をもんで, nervously waiting(ナーバスリ ウェイティング): 神経質に待って",人・社会,上級
on the ball,オン ザ ボール,機敏な,ball(ボール)の上に。注意深く素早く対応できる状態。,"alert(アラート): 機敏な, quick to respond(クイック トゥ リスポンド): 素早く反応する",人・社会,上級
on the fence,オン ザ フェンス,どっちつかず,fence(塀)の上に。決断できずにいること。,"undecided(アンディサイディッド): 未決定の, neutral(ニュートラル): 中立の",人・社会,上級
on the same page,オン ザ セイム ペイジ,意見が一致して,同じpage(ページ)にいる。同じ理解や目標を共有すること。,"in agreement(イン アグリーメント): 同意して, sharing understanding(シェアリング アンダースタンディング): 理解を共有して",人・社会,上級
on the same wavelength,オン ザ セイム ウェイブレングス,気が合う,同じwavelength(波長)の上に。考え方が一致していること。,"in agreement(イン アグリーメント): 同意して, understanding each other(アンダースタンディング イーチ アザー): お互いを理解して",人・社会,上級
on the spur of the moment,オン ザ スパー オブ ザ モーメント,突然の思いつきで,moment(瞬間)のspur(拍車)で。計画なく即座に行動すること。,"impulsively(インパルシブリ): 衝動的に, without planning(ウィザウト プラニング): 計画なしに",時間・数量,上級
