語句,読み,意味,語源等解説,関連語,関連分野,難易度
comedy,コ́メディ,喜劇・コメディ,"ギリシャ語 ""komoidia""(祝祭の歌)。派生: stand-up comedy(スタンドアップコメディ): 漫談","humor(ヒュ́ーマー): ユーモア, farce(ファ́ース): 茶番劇",運動・娯楽,advanced
comet,コ́メット,彗星,"ギリシャ語 ""kometes""(長髪の)。派生: Halley's Comet(ハレーズコメット): ハレー彗星","meteor(ミ́ーティアー): 流星, asteroid(ア́ステロイド): 小惑星",自然・環境,advanced
comfort,カ́ンファート,快適さ・慰める,"ラテン語 ""confortare""(強める)。派生: comfort zone(カンファートゾウン): 快適な領域 / cold comfort(コウルドカンファート): 気休め","ease(イ́ーズ): 安楽, console(コンソ́ウル): 慰める",言語基本,advanced
comfortable,カ́ンファタブル,快適な・心地よい,comfort+able。派生: comfortably(カンファタブリ): 快適に,"cozy(コ́ウズィ): 居心地のよい, pleasant(プレ́ザント): 快適な",人・社会,advanced
comic,コ́ミック,喜劇の・漫画,"ギリシャ語 ""komikos""(喜劇の)。派生: comic book(コミックブック): 漫画本 / comic relief(コミックリリーフ): 喜劇的緩和","humorous(ヒュ́ーマラス): ユーモラスな, cartoon(カートゥー́ン): 漫画",人・社会,advanced
comma,コ́マ,コンマ,"ギリシャ語 ""komma""(切れ目)。派生: inverted comma(インヴァーティドコマ): 引用符","punctuation(パンクチュエイション): 句読点, period(ピ́アリアド): ピリオド",言語基本,advanced
command,コマ́ンド,命令・指揮する,"ラテン語 ""commandare""(委ねる)。派生: command of(コマンドオブ): 〜の習熟 / at one's command(アットワンズコマンド): 思いのままに","order(オ́ーダー): 命令, control(コントロ́ウル): 支配",人・社会,advanced
commander,コマ́ンダー,指揮官・司令官,command+er。派生: commander in chief(コマンダーインチーフ): 最高司令官,"leader(リ́ーダー): 指導者, officer(オ́フィサー): 将校",人・社会,advanced
commemorate,コメ́モレイト,記念する・追悼する,"ラテン語 ""commemorare""(思い出させる)。派生: commemoration(コメモレイション): 記念","celebrate(セ́レブレイト): 祝う, honor(オ́ナー): 敬意を表する",人・社会,advanced
commence,コメ́ンス,開始する・始まる,"ラテン語 ""com""(共に)+initiare(始める)。派生: commencement(コメンスメント): 開始 / commencement ceremony(コメンスメントセレモニ): 卒業式","begin(ビギ́ン): 始める, start(スタ́ート): 開始する",人・社会,advanced
commend,コメ́ンド,称賛する・推薦する,"ラテン語 ""commendare""(委ねる)。派生: commendation(コメンデイション): 称賛","praise(プレ́イズ): 賞賛する, recommend(レコメ́ンド): 推薦する",人・社会,advanced
comment,コ́メント,コメント・論評する,"ラテン語 ""commentum""(考案)。派生: no comment(ノウコメント): ノーコメント","remark(リマ́ーク): 発言, observation(オブザヴェ́イション): 所見",言語基本,advanced
commentary,コ́メンタリ,解説・論評,comment+ary。派生: running commentary(ランニングコメンタリ): 実況解説,"explanation(エクスプラネ́イション): 説明, analysis(アナ́リシス): 分析",言語基本,advanced
commerce,コ́マース,商業・通商,"ラテン語 ""commercium""(交易)。派生: chamber of commerce(チェインバーオブコマース): 商工会議所","trade(トレ́イド): 貿易, business(ビ́ズニス): 商売",人・社会,advanced
commercial,コマ́ーシャル,商業の・コマーシャル,commerce+ial。派生: commercial advertisement(コマーシャルアドヴァタイズメント): 商業広告,"business(ビズニス): 商業, mercantile(マ́ーカンタイル): 商人の",人・社会,advanced
commission,コミ́ション,委員会・手数料,"ラテン語 ""commissio""(委任)。派生: on commission(オンコミション): 歩合制で / out of commission(アウトオブコミション): 故障して","committee(コミ́ティ): 委員会, fee(フィ́ー): 手数料",言語基本,advanced
commit,コミ́ット,犯す・委ねる,"ラテン語 ""committere""(一緒にする)。派生: commit a crime(コミットアクライム): 犯罪を犯す / commit oneself(コミットワンセルフ): 専念する","perpetrate(パ́ーペトレイト): 行う, entrust(エントラ́スト): 委ねる",人・社会,advanced
commitment,コミ́ットメント,約束・献身,commit+ment。派生: make a commitment(メイクアコミットメント): 約束する,"obligation(オブリゲ́イション): 義務, dedication(デディケ́イション): 献身",言語基本,advanced
committee,コミ́ティ,委員会,commit+ee。派生: standing committee(スタンディングコミティ): 常任委員会,"board(ボ́ード): 委員会, council(カ́ウンスル): 評議会",人・社会,advanced
commodity,コモ́ディティ,商品・日用品,"ラテン語 ""commoditas""(便利さ)。派生: commodity market(コモディティマーケット): 商品市場","goods(グッ́ズ): 商品, product(プロ́ダクト): 製品",人・社会,advanced
commonplace,コ́モンプレイス,ありふれた・平凡な,common+place。派生: commonplace occurrence(コモンプレイスオカレンス): ありふれた出来事,"ordinary(オーディナリ): 平凡な, banal(バナ́ル): 陳腐な",人・社会,advanced
commonwealth,コ́モンウェルス,連邦・共同体,common+wealth。派生: Commonwealth of Nations(コモンウェルスオブネイションズ): 英連邦,"federation(フェデレ́イション): 連邦, republic(リパ́ブリック): 共和国",人・社会,advanced
commotion,コモ́ウション,騒動・動揺,"ラテン語 ""commotio""(激しい動き)。派生: cause a commotion(コウズアコモウション): 騒ぎを起こす","disturbance(ディスタ́ーバンス): 騒動, uproar(アプロアー): 騒ぎ",言語基本,advanced
commune,コミュ́ーン,親しく語る・共同体,"ラテン語 ""communis""(共有の)。派生: commune with nature(コミューンウィズネイチャー): 自然と心を通わす","community(コミュ́ーニティ): 共同体, communicate(コミュ́ーニケイト): 交流する",人・社会,advanced
communicate,コミュ́ーニケイト,伝える・意思疎通する,"ラテン語 ""communicare""(共有する)。派生: communication(コミューニケイション): 伝達","convey(コンヴェ́イ): 伝える, transmit(トランズミ́ット): 送信する",人・社会,advanced
communication,コミューニケ́イション,伝達・通信,communicate+ion。派生: mass communication(マスコミューニケイション): マスコミュニケーション,"transmission(トランズミ́ション): 伝達, correspondence(コレスポ́ンデンス): 通信",言語基本,advanced
communism,コ́ミュニズム,共産主義,commune+ism。派生: communist(コミュニスト): 共産主義者,"socialism(ソ́ウシャリズム): 社会主義, Marxism(マ́ークシズム): マルクス主義",人・社会,advanced
communist,コ́ミュニスト,共産主義者・共産主義の,communism+ist。派生: Communist Party(コミュニストパーティ): 共産党,"socialist(ソ́ウシャリスト): 社会主義者, Marxist(マ́ークシスト): マルクス主義者",人・社会,advanced
community,コミュ́ーニティ,地域社会・共同体,"ラテン語 ""communitas""(共有)。派生: community center(コミューニティセンター): コミュニティセンター","society(ソサイエティ): 社会, neighborhood(ネ́イバーフッド): 近隣",人・社会,advanced
commute,コミュ́ート,通勤する・減刑する,"ラテン語 ""commutare""(完全に変える)。派生: commuter(コミューター): 通勤者 / commute a sentence(コミュートアセンテンス): 刑を減刑する","travel(トラ́ヴェル): 移動する, reduce(リデュ́ース): 減らす",人・社会,advanced
compact,コンパ́クト,小型の・密集した,"ラテン語 ""compactus""(固められた)。派生: compact disc(コンパクトディスク): CD / compact car(コンパクトカー): 小型車","dense(デ́ンス): 密集した, small(スモ́ール): 小さい",人・社会,advanced
companion,コンパ́ニオン,仲間・連れ,"ラテン語 ""com""(共に)+panis(パン)。派生: traveling companion(トラヴェリングコンパニオン): 旅の連れ","friend(フレ́ンド): 友人, associate(アソウシエイト): 仲間",人・社会,advanced
comparable,コ́ンパラブル,匹敵する・比較できる,compare+able。派生: comparable to(コンパラブルトゥー): 〜に匹敵する,"similar(シ́ミラー): 類似した, equivalent(イクウィ́ヴァレント): 同等の",人・社会,advanced
comparative,コンパ́ラティヴ,比較の・比較的な,compare+ative。派生: comparative advantage(コンパラティヴアドヴァンティッジ): 比較優位,"relative(レ́ラティヴ): 相対的な, contrastive(コントラ́スティヴ): 対照的な",人・社会,advanced
comparison,コンパ́リソン,比較・対照,compare+ison。派生: in comparison with(インコンパリソンウィズ): 〜と比較して,"contrast(コントラスト): 対照, analogy(アナ́ロジ): 類推",言語基本,advanced
compartment,コンパ́ートメント,区画・仕切り,"イタリア語 ""compartimento""(区画)。派生: luggage compartment(ラゲッジコンパートメント): 荷物入れ","section(セ́クション): 部分, division(ディヴィジョン): 区分",言語基本,advanced
compass,カ́ンパス,羅針盤・範囲,"ラテン語 ""com""(共に)+passus(歩み)。派生: moral compass(モラルカンパス): 道徳的指針 / beyond one's compass(ビヨンドワンズカンパス): 能力を超えて","direction finder(ディレクションファインダー): 方位測定器, range(レ́インジ): 範囲",日常生活,advanced
compassion,コンパ́ション,同情・憐れみ,"ラテン語 ""compati""(共に苦しむ)。派生: compassionate(コンパショネイト): 思いやりのある","sympathy(シ́ンパスィ): 同情, pity(ピ́ティ): 哀れみ",言語基本,advanced
compatible,コンパ́ティブル,互換性のある・調和する,"ラテン語 ""compati""(共に耐える)。派生: compatibility(コンパティビリティ): 互換性","consistent(コンシステント): 一貫した, harmonious(ハーモ́ウニアス): 調和した",人・社会,advanced
compel,コンペ́ル,強制する・余儀なくさせる,"ラテン語 ""compellere""(一緒に追いやる)。派生: be compelled to(ビーコンペルドトゥー): 〜せざるを得ない","force(フォース): 強いる, oblige(オブラ́イジ): 義務づける",人・社会,advanced
compensate,コ́ンペンセイト,補償する・埋め合わせる,"ラテン語 ""compensare""(釣り合わせる)。派生: compensate for(コンペンセイトフォー): 〜を補う / compensation(コンペンセイション): 補償","reimburse(リーインバ́ース): 払い戻す, offset(オ́フセット): 相殺する",人・社会,advanced
compete,コンピ́ート,競争する,"ラテン語 ""competere""(共に求める)。派生: compete with(コンピートウィズ): 〜と競争する / compete for(コンピートフォー): 〜を争う","contend(コンテ́ンド): 競う, rival(ラ́イヴァル): 張り合う",人・社会,advanced
